timestamp,heart_rate,speed,altitude,distance,speed_kmh,hr_zone
2025-05-09 17:51:31,109,6.084,349.20000000000005,1553.38,21.9024,Below Zone 1
2025-05-09 17:51:32,108,5.496,349.20000000000005,1559.01,19.785600000000002,Below Zone 1
2025-05-09 17:51:33,108,5.412,349.0,1564.17,19.4832,Below Zone 1
2025-05-09 17:51:34,108,5.412,349.0,1569.48,19.4832,Below Zone 1
2025-05-09 17:51:37,107,6.979,348.6,1589.77,25.1244,Below Zone 1
2025-05-09 17:51:39,107,6.839,348.20000000000005,1603.78,24.620400000000004,Below Zone 1
2025-05-09 17:51:40,107,6.485,348.0,1610.3,23.346,Below Zone 1
2025-05-09 17:51:41,106,6.13,347.79999999999995,1616.43,22.068,Below Zone 1
2025-05-09 17:51:42,105,6.13,347.6,1622.38,22.068,Below Zone 1
2025-05-09 17:51:43,104,6.13,347.6,1628.16,22.068,Below Zone 1
2025-05-09 17:51:44,104,6.13,347.20000000000005,1633.93,22.068,Below Zone 1
